0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-0.16214265014539722,-0.6122879805828099,-0.516949053927444,-0.8110740801915675,-0.0060873246534040555,-0.20266964561345835,-1.3443074614868022,1.0154666841153153,0.16793237810352873,-0.5057035107460617,-0.612450831762521,-0.528855612571639,0.790606669428074,-0.01283053981232225,-1.2784069649520744,1.5586610125924327,-7.994214461304232
-1.8743436460144731,-1.1708255225726492,-1.1050894529836075,-0.8111294891074878,-0.008323271270126978,-0.2024581867788121,-1.3443054570599684,-0.5563821785563934,-0.28622416366877856,0.015170208797813592,0.1764961252818435,-0.30601085399587014,0.8733949263269162,-0.012837371378661096,-1.2783635316548083,1.586940743623183,-7.336575094285253
0.4271653498284635,-0.4200192386421192,-0.4461866898956806,-0.48283108195729907,-0.009018097055175688,-0.2022604792515638,-1.3443038535185012,-0.1634973024310097,-0.5939378018880228,0.12995469186206093,0.18049284970962992,-0.30386862706864576,0.8734614813676611,-0.012835144910910161,-1.2783970715864201,1.56971510635169,-6.5846337447870384
0.42218522838494627,-0.4216607272305226,-0.593919863542976,-0.6504910107117078,-0.008695038385736265,-0.2020644906377402,-1.3443025706853275,0.22938757369437415,-0.1451080329040921,0.23951302070163688,0.1843571946674119,-0.33773070651922843,0.6982808793514967,-0.01283332619288432,-1.278314918053144,1.5538761133503514,-5.855406627461034
-0.5143454971960595,-0.7272154361234249,-0.6700708451614029,-0.7303875452656918,-0.00901024908997321,-0.20192351808130937,-1.3443015444187887,-0.1634973024310097,-0.31557236407594397,0.13216180015872409,0.18981500632354328,-0.3289687829201525,0.7042334984792183,-0.012834831857046968,-1.2785179047258677,1.5624498715841217,-5.100453475244374
2.540723073267452,0.2695020622326645,-0.5133857682068386,0.15799686320176354,-0.00555215350618241,-0.20173097270823584,-1.3443007234055575,1.2119091221780047,0.744470668921761,-0.5562625338778037,1.3639902920152267,0.09439211555100713,0.7771569509388696,-0.012824834590435511,-1.278647798319282,1.5295610131201827,-4.331736106001907
0.6194401013955523,-0.35727779181400326,-0.4408915072607801,-0.5056609390147888,-0.0024508932889470442,-0.201528105733763,-1.3443000665949727,1.2119091221780047,1.7056045314851311,-0.5041917080826402,0.4962472609244446,0.09999677538899716,0.7597494820305353,-0.01282073794846918,-1.27875272487699,1.5024140337467413,-3.9692605068648716
2.363888276054676,0.2119352763898238,-0.3699347359730255,0.012361693846889121,0.002812892000595409,-0.20126678758199823,-1.344288860270211,1.2119091221780047,2.720402412045224,-1.0575258355396062,0.8484893181133554,0.3716058848387457,0.7836719960634074,-0.012800596267028301,-1.2787281844545872,1.4610490680539725,-3.527430137565938
1.4085912241183165,-0.16956815935196168,-0.49999059604053114,-0.3867579071841909,0.007870616497252904,-0.20100030456910842,-1.344162388750891,1.2119091221780047,3.3580046387419835,-1.2508215918001797,0.7577933871190253,0.4174836100362933,0.7088025675320645,-0.012778358370000452,-1.2786416835286007,1.4193520889444062,-3.227927526898379
1.766007646614777,0.016873226417539397,-0.4327050416672746,-0.11979876756546529,0.013148126857987791,-0.2007063162344725,-1.3439864285810998,1.2119091221780047,3.3168748276925677,-1.543181771065626,-0.11516333811750201,0.5055493967775566,0.7416961770289311,-0.012743039767978772,-1.278567209034785,1.376151284358757,-2.8976718816298073
2.8581700571059425,0.3731477876037368,-0.4874944131123557,0.32307384640525405,0.020162889441736335,-0.20030058499247713,-1.3437495157383443,1.2119091221780047,3.5510405960863882,-2.1088066908377514,0.04357916110566724,0.7808002711748753,0.8040683974533437,-0.012669792490506985,-1.2782002809640547,1.2888122255400307,-2.5372066628517316
-1.3224692928065325,-0.8745070161028079,-0.668494250386778,-0.5509494357780468,0.020839735635687775,-0.19995329680692292,-1.343399755499454,0.8799685446241404,2.637208539378993,-1.7703540218300065,1.3921842951522876,0.9143592748093519,0.8503064259023255,-0.01268432960169736,-1.2779133530451647,1.340567258158462,-2.3859028773562234
-0.048518596492731825,-0.5751087670058351,-0.430579808998361,-0.4845473513047865,0.0196857630015732,-0.19959397622739553,-1.3431199473083415,0.8799685446241404,2.0011779819848208,-1.4810120077006348,1.402572467182308,0.7335966883013961,0.8403462258804426,-0.012682811224908826,-1.27787115895797,1.3876741029417285,-2.6110385582582563
2.3866782398455695,0.21936882388134815,-0.7088311217599448,0.0201384901509488,0.021536195286773155,-0.1991865287789257,-1.3428961007554514,1.2119091221780047,2.1805423799820556,-1.8990654793734636,1.6233228450998258,0.7356701329464981,0.9080461784817695,-0.012621975244075285,-1.277440563930443,1.3083228963271298,-2.5048445975166964
