0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-0.1856626446510352,3.0272631387119513,3.116341901734864,3.037262758496442,-1.5162764673363274,2.1089135043313596,2.2846731020047892,-1.5389037270400243,-0.7707586781423468,-0.15216841439184803,-0.9664829256906902,-0.9698391726649527,-1.233180366398487,-0.1803913049612307,-0.04959855852740942,1.020920595191508,0.49172225393281316
0.275724238908565,3.0989936689891437,3.1681712252201817,3.188398856910293,-1.4303885119302957,2.1028434173786956,2.286246719808861,-1.0231101571485424,-0.6557386456494836,-0.13926579345807422,-0.9894553429344838,-0.9682478969350646,-1.2303859537584856,-0.09967184873656806,-0.04550449285947233,0.99891304245864,0.49230613051326694
-0.048518596492731825,3.04331521948983,3.1681712252201817,3.0578056437854886,-1.3305233372269807,2.0959364442650585,2.287505614052119,-1.0231101571485424,-0.5726611629796877,0.1646368147328243,-0.9930976542963281,-1.0156969825126838,-1.2362449380061686,-0.09921214135282663,-0.038320995223179985,1.0128852737488674,0.49183269009711805
-0.5947938020238207,2.923543073736147,3.0920044079469218,3.0332952455347533,-1.4804984979878546,2.08928545661114,2.288512729446725,-1.5389037270400243,-1.0295783327556058,0.3809221298303583,-0.8626904654031299,-1.0203556490822718,-1.2176055259861456,-0.22111408353358336,-0.05561461870158968,1.0303293373307167,0.4916679688496288
1.1858344870462763,3.578258429987645,3.2081336837720453,3.594927116854982,-0.9471416230248383,2.0940164179696206,2.2893184217624105,0.18899422510890754,-0.3069162585474371,-0.3933859851340435,-0.29975490824447865,-0.8473719339881151,-1.1567500072781454,0.04928021068543735,-0.023430464167692438,1.0079299599405254,0.4930850882010489
-0.9423369064157765,2.7994317348507076,2.880477176882973,3.0329698963224447,-1.0093862410134686,2.094463183870843,2.289962975614958,-0.970991518800466,-0.5092447701010153,0.09402573190244747,-0.024993559763802357,-0.7686705355799064,-1.2469503360320826,-0.14531302929300624,0.017109622934734156,1.0312731614187451,0.4946751534423859
-1.833195903262216,2.4252030837769274,2.423893234422965,3.021775696864918,-1.846864871255463,2.086657936377887,2.290478618696996,-1.5389037270400243,-2.1133937456459373,1.0783600033184384,0.494803888701325,-0.5119253136975579,-1.1037345519199642,-0.7309391764091736,0.0454702455797848,1.0665211732235682,0.49651508711241643
-0.436537728929372,2.984227880364486,2.8782365633034943,3.0573612041656375,-2.4628416115324443,2.0798537894774016,2.290891133162627,-1.5389037270400243,-2.6619822958638952,1.016939798832494,0.4572978105972129,-0.5085650580053084,-1.098536548244049,-1.0262857522286553,0.05842409444244079,1.0916800052617013,0.49797030427497735
0.03388499177422523,2.996823457534578,2.983646711065293,3.0616443228853174,-2.6914815735997237,2.0682706653344476,2.2912211447351316,-1.4685931072556944,-2.343775458235907,1.2528292292328973,0.5024670866588404,-0.5131969380598316,-1.0993050993939266,-1.091718674907703,0.05525305744362726,1.0658325301991445,0.4987673675886504
-0.5728625288007564,3.148838067699594,3.179444993978483,3.496213237736159,-2.929358390017514,2.055755681680115,2.291485153993135,-1.5389037270400243,-2.789514495960229,1.274640398926648,-0.24763221446280134,-0.5356147842665977,-1.0879913466476503,-1.429281124373855,0.04813720848829653,1.1066687563880795,0.4996841014901264
-0.5478408989637298,3.1455714755482465,3.106910678977974,3.2227135859833504,-3.1401474849901096,2.04331249446793,2.225681010418847,-1.5389037270400243,-2.5159155755353093,1.2767116923058481,-0.2562126218017051,-0.5267934785452063,-1.0783964133266988,-1.8105850682497857,0.02832553045916736,1.1399246198789197,0.5000794851183219
0.8877012472023253,3.2373523462004585,3.1221882790149333,3.3627306579243643,-2.688518686934441,2.032048573901428,2.213414486061171,-0.9329122864475693,-1.7090635787307646,0.878876930560026,-0.3908016927158288,-0.4372310300133947,-1.0483526526889613,-1.2229966040928137,0.01737639845376989,1.1123359731477165,0.5007320669498162
0.4152015322994139,3.4886671202655943,3.226140108779888,3.554839466049342,-2.0406970609273976,2.023809662146584,2.2036012665750304,-0.6265077360798944,-1.3844538503459347,0.8440383705500641,-0.3719300942153311,-0.4806661829063959,-1.0396625929310692,-0.811575682511464,-0.011247505544213209,1.0889214999985297,0.5016013304861505
